Вона купила нову футбольну футболку в кольорах своєї команди.;She bought a new football shirt in her team's colours.;0329--Bravefart--She_bought_a_new_football_shirt_in_her_team_s_colours_.mp3;
Якщо не прасувати сорочку, вона виглядає неохайно.;If you don't iron your shirt, it looks messy;0330--Johnny_Kid_Serious--If_you_don_t_iron_your_shirt__it_looks_messy_.mp3;
Скільки сорочок у твоїй шафі?;How many shirts are in your wardrobe?;0331--Mia_Moore_Studio_Presenter--How_many_shirts_are_in_your_wardrobe_.mp3;
Взуття — це речі, які носять на ногах, зазвичай із шкарпетками.;Shoes are things you wear on your feet, usually with socks.;0333--Grandfather_Joe_Gentle__warm___wise--Shoes_are_things_you_wear_on_your_feet__usually_with_socks_.mp3;
У британських школах чорне взуття часто є частиною форми.;In British schools, black shoes are often part of the uniform.;0334--Archie_English_teen_youth--In_British_schools__black_shoes_are_often_part_of_the_uniform_.mp3;
<div>Вона взула кросівки для бігу до спортзалу</div>;She wore running shoes to the gym.;0335--Ayinde___young_British_Nigerian--She_wore_running_shoes_to_the_gym_.mp3;
Якщо твої черевики мокрі, постав їх біля батареї сушитися.;If your shoes are wet, put them near the radiator to dry;0336--Allison_inviting_and_velvety_British_ac--If_your_shoes_are_wet__put_them_near_the_radiator_to_dry_.mp3;
Це взуття тобі підходить, чи воно замале?;Do these shoes fit you, or are they too small?;0337--Ayinde___young_British_Nigerian--Do_these_shoes_fit_you__or_are_they_too_small_.mp3;
Він носив шорти й футболку у спекотний день.;He wore shorts and a T-shirt on the hot day.;0338--Emmaline_young_British_girl--He_wore_shorts_and_a_T_shirt_on_the_hot_day_.mp3;
Шорти — це короткі штани, що закінчуються вище коліна.;Shorts are short trousers that end above the knee.;0339--Mia_Moore_Studio_Presenter--Shorts_are_short_trousers_that_end_above_the_knee_.mp3;
На шкільних уроках фізкультури хлопці зазвичай носять шорти.;At school PE lessons, boys usually wear shorts.;0340--Elizabeth_Professional_British_Narrator--At_school_PE_lessons__boys_usually_wear_shorts_.mp3;
Вона купила нові велосипедні шорти для тренування.;She bought new cycling shorts for training.;0341--Axell_British_YouTube_Personality--She_bought_new_cycling_shorts_for_training_.mp3;
Якщо носитимеш шорти взимку, замерзнеш!;If you wear shorts in winter, you will freeze!;0342--Samara--If_you_wear_shorts_in_winter__you_will_freeze_.mp3;
Ці шорти занадто довгі чи якраз підходять за розміром?;Are these shorts too long or just the right size?;0343--Alexander--Are_these_shorts_too_long_or_just_the_right_size_.mp3;
Вона вдягла чорну спідницю з блузкою.;She wore a black skirt with her blouse.;0344--Blondie_Conversational--She_wore_a_black_skirt_with_her_blouse_.mp3;
Спідниця — це одяг для жінок або дівчат, який звисає від талії.;A skirt is a piece of clothing for women or girls that hangs from the waist.;0345--Elizabeth_Professional_British_Narrator--A_skirt_is_a_piece_of_clothing_for_women_or_girls_that_hangs_from_th.mp3;
У багатьох британських школах дівчата носять спідниці як частину форми.;In many British schools, girls wear skirts as part of the uniform.;0346--Lucy_Fresh___Casual--In_many_British_schools__girls_wear_skirts_as_part_of_the_uniform_.mp3;
Вона купила літню спідницю з квітами.;She bought a summer skirt with flowers on it.;0347--Blondie_Conversational--She_bought_a_summer_skirt_with_flowers_on_it_.mp3;
Якщо спідниця занадто коротка, її можуть не дозволити в школі.;If the skirt is too short, it may not be allowed at school.;0348--Bravefart--If_the_skirt_is_too_short__it_may_not_be_allowed_at_school_.mp3;
Спідниця була з бавовни чи вовни?;Was the skirt made of cotton or wool?;0349--Archer--Was_the_skirt_made_of_cotton_or_wool_.mp3;
Він одягнув чисті шкарпетки перед роботою.;He put on clean socks before going to work.;0350--Allison_inviting_and_velvety_British_ac--He_put_on_clean_socks_before_going_to_work_.mp3;
Шкарпетки — це елемент одягу, який носять на ногах, всередині взуття.;Socks are pieces of clothing that you wear on your feet, inside shoes.;0351--James_British_Professional_Smooth--Socks_are_pieces_of_clothing_that_you_wear_on_your_feet__inside_shoes_.mp3;
Британська шкільна форма зазвичай включає чорні або сірі шкарпетки.;British school uniforms usually include black or grey socks.;0352--Ayinde___young_British_Nigerian--British_school_uniforms_usually_include_black_or_grey_socks_.mp3;
Вона купила кольорові шкарпетки з мультяшними героями.;She bought colourful socks with cartoon characters.;0353--Axell_British_YouTube_Personality--She_bought_colourful_socks_with_cartoon_characters_.mp3;
Якщо твої шкарпетки мокрі, швидко їх поміняй.;If your socks are wet, change them quickly.;0354--James_British_Professional_Smooth--If_your_socks_are_wet__change_them_quickly_.mp3;
Куди ти подів свої футбольні гетри?;Where did you put your football socks?;0355--Katie_X_Call_Center_English_Female--Where_did_you_put_your_football_socks_.mp3;
